,Unnamed: 0,artist_name,track_title,track_id,popularity,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,lyrics,len,topic,release_date
48,523,judas priest,electric eye,3w9zHVKI28aUPZTxq8oDC6,57,,0.437,0.948,4.0,-6.041,0.0,0.0554,0.000716,0.000261,0.146,0.361,96.72,rock,space look lasers think private live think kind true escape watch time metal circuit gleam perpetual country clean elect electric protect electric focus feel stare zoom know pride probe secret move tearless retina take picture prove metal circuit gleam perpetual country clean elect electric protect electric electric feel stare develop expose fee think power grow metal circuit gleam perpetual country clean elect electric protect electric elect electric elect protect detective electric,71,violence,1982
49,530,maroon 5,payphone,4P0osvTXoSYZZC2n8IFH3c,70,,0.739,0.756,4.0,-4.828,1.0,0.0394,0.0136,0.0,0.37,0.523,110.028,pop,payphone try home change spend time go baby wrong plan yeah know hard remember people harder picture late late time waste bridge burn waste nights turn light paralyze stick time call set paradise payphone try home change spend time go baby wrong plan exist hold like fairytales shit fuck song sick turn tomorrow cause forget yesterday give borrow give away expect fine expect care know say bridge burn waste nights turn light paralyze stick time call set paradise payphone try home change spend time go baby wrong plan exist hold like fairytales shit fuck song sick payphone fuck shit spend money sit round wonder wasn come stuntin cars start push button tell change blow switch number phone need shirt tell ballin swish shame coulda pick good game miss shoot talk phantom pull valet open doors wish away look want little piece shit payphone try home change spend time go baby wrong plan exist hold like fairytales shit fuck song sick payphone,161,obscene,2012
50,543,nicki minaj,pound the alarm,0LohatbcUXRauoeMlR1jnS,59,,0.728,0.858,9.0,-3.686,1.0,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,pop,come glass little bout burn floor know get hotter hotter sexy hotter shut gotta girls skeeza pleeza ibiza whoo zanotti sneaker sexy sexy need bitch pump little miniskirts good girls turn bottle bottle guzzle bitch muzzle bottle bottle guzzle bitch muzzle music make high come glass little bout burn floor know get hotter hotter sexy hotter shut pound alarm pound alarm wanna night night knock wanna like like like come baby get younger want tonight night baby life life music make high come glass little bout burn floor know get hotter hotter sexy hotter shut pound alarm pound alarm alarm alarm alarm alarm come glass little bout burn floor know get hotter hotter sexy hotter shut pound alarm pound alarm pound alarm,122,obscene,2011
51,546,colbie caillat,realize,5OGkKx8jP0A5KSULEc6XYZ,50,,0.693,0.594,1.0,-6.408,1.0,0.0325,0.13,0.0,0.115,0.192,123.933,pop,time realize warmth crash time realize tell spell gonna simple spell realize realize perfect realize realize wonder miss time realize ohoh tell time realize pass tell spell gonna simple spell realize realize perfect realize realize wonder miss feel meet halfway meet halfway realize realize perfect realize realize wonder realize realize realize realize miss miss yeah realize realize realize realize,59,world/life,2007
52,548,queen,somebody to love,6cFZ4PLC19taNlpl9pbGMf,65,,0.497,0.693,8.0,-7.024,1.0,0.0565,0.19,0.0,0.215,0.358,111.539,rock,anybody somebody morning little barely stand feet look mirror look mirror lord yeah yeah spend years believe relief lord somebody somebody somebody somebody anybody somebody yeah work hard work hard life work ache bone home hardearned go home go home knees knees start pray praise lord tear eye lord somebody somebody somebody anybody somebody work hard everyday everyday everybody want goin crazy water brain common sense leave believe lord somebody somebody anybody somebody anybody feel rhythm lose beat lose lose okay alright alright alright gonna face defeat yeah yeah gotta prison cell someday gonna free lord somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody anybody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody somebody anybody anybody somebody,131,feelings,1976
53,563,wale,chillin,2tQ4R1rTEFrorrBnQU5O5W,16,,0.761,0.915,6.0,-3.019,0.0,0.195,0.0146,0.0,0.332,0.403,99.024,pop,look lookin lookin look look lookin eye stickin like be look look lookin yeah chillin chillin wale come come come wale shiiit start kickin door everybody problem stuntin nines knight talkin talk cars whip right cocky disc jockey niggas cause remain giant shockey hear properly speak garbage capiche chillin chillin floor ceilin stuntin billionaire gear millionaire frame money mind wale pick stack fund like million buck pond know international whoaaaa drive foreign place lookin know face want yesss look look lookin usss sayin whale wale hoe neverwearthe samething redundant change cool gettin high like plan wale damn control mill hear sardines come pleas nothin police come nothin cop niggas mclovin dark liquor bust buzz like nigga mullin district columbia funny scar pick stack fund like million buck pond know international whoaaaa drive foreign place lookin know face want yesss lookin lookin lookin usss yeah chillin chillin wale come come come wale pickin pick shut haters crowd point stack jeans broads scene folarin ballin stuntin material girls arod moneyyy luggage bammas goin hate look lookin lookin look look lookin eye stickin like be look look lookin yeah chillin chillin wale come come come wale,193,obscene,2009
54,566,katy perry,wide awake,1rUQmXEy41tXwHIKFECNTa,72,,0.511,0.68,5.0,-5.103,1.0,0.0359,0.0843,6.73e-06,0.502,0.557,160.04,pop,wide awake wide awake wide awake yeah dark fall hard open heart wide awake read star wrong wide awake clear wide awake yeah dream long wish know know wouldn dive wouldn gravity hurt sweet wake concrete fall cloud crash high let tonight yeah fall cloud wide awake lose sleep pick piece land feet wide awake need complete wide awake yeah bear pretend late story wish know know wouldn dive wouldn gravity hurt sweet wake concrete fall cloud blue crash high let tonight yeah let fall cloud wide awake thunder rumble castle crumble wide awake try hold wide awake know try see bright wide awake blind anymore wide awake wide awake yeah fall cloud blue crash high know let tonight yeah let fall cloud wide awake wide awake wide awake wide awake wide awake,133,sadness,2012
55,574,cyndi lauper,true colors,2A6yzRGMgSQCUapR2ptm6A,69,,0.397,0.207,0.0,-13.155,1.0,0.0331,0.701,3.07e-05,0.116,0.268,171.282,pop,eye discourage realize hard courage world people lose sight darkness inside feel small true color shin true color afraid true color true color beautiful like rainbow smile unhappy remember laugh world make crazy take know true color shin true color afraid true color true color beautiful like rainbow remember laugh world make crazy take know true color shin true color afraid true color true color true color shin true color afraid true color true color beautiful like rainbow,78,world/life,1983
56,587,lady gaga,judas,0QkWikH5Z3U0f79T9iuF6c,73,,0.661,0.937,10.0,-3.83,0.0,0.0744,0.000967,1.58e-05,0.355,0.535,130.999,pop,judaas judaas judaas judaas judaahah judaahah judaahah gaga judaahah judaahah judaahah gaga call ready feet hair need forgive tongue lie brain time betray ahah ahahahah ahah ahahahah bring bring ahah ahahahah ahah ahahahah crown crown holy fool baby cruel baby holy fool baby cruel baby judaas judaas judaas judaas judaahah judaahah judaahah gaga couldn purely prophets forgive crook ways learn like brick build house sink dead body ahah ahahahah ahah ahahahah bring bring ahah ahahahah ahah ahahahah crown crown holy fool baby cruel baby holy fool baby cruel baby judaas judaas judaas judaas biblical sense repentance fame hooker prostitute wench vomit mind cultural sense speak future tense kiss offensed wear condom time wanna pull away virtue demon cling cling holy fool baby cruel baby holy fool baby cruel baby judaas judaas judaas judaas judaahah judaahah judaahah gaga,137,violence,2011
57,590,keyshia cole,love,0W4NhJhcqKCqEP2GIpDCDq,80,,0.688,0.518,5.0,-4.285,1.0,0.0283,0.0642,0.0,0.1,0.314,116.714,pop,think wasn fine think wasn wild waste time tryin figure play game believe hurt girl difference see guess believe know missin know start kissin know missin know start kissin go gonna heart soul rainy days fade away come tell baby away know missin know start kissin know missin know start kissin go gonna heart soul baby rainy days fade away come stay want leave need know missin know know start kissin know missin know start kissin know missin know start kissin,81,sadness,2005
58,593,pantera,psycho holiday,5JCZHWdFLg2rXtg684rTHt,52,,0.291,0.925,6.0,-9.901,0.0,0.0714,8.49e-06,0.114,0.0733,0.233,104.12,rock,sweat head lie hand shake corner alcohol gotta away cause feel blood freeze self insanity take toll frustration take control home spend time time demons free test mind lay rest psycho holiday shoot sight target attention woman people time tell strangers friends know frustration take control home spend time time demons free test mind lay rest psycho holiday strap life live die want money space mind tell leave place home spend time time demons free test mind lay rest psycho holiday home spend time time demons free test mind lay rest psycho holiday home spend time time demons free test mind lay rest psycho holiday,105,night/time,1990
59,596,avril lavigne,wish you were here,5XHf9PBxxHmJFuiDkGNIOA,65,,0.454,0.865,4.0,-3.841,1.0,0.0561,0.0323,0.0,0.186,0.34,166.018,pop,tough strong like girl give shit wall walk remember crazy thing say leave run head right wish crazy things think go right wish damn damn damn wish damn damn damn near near near wish hard like truth miss crazy things say things say leave run head head right wish crazy things things think go go right wish damn damn damn wish damn damn damn near near near wish wanna wanna know wanna wanna wanna know wanna damn damn damn damn wish wish damn damn damn near near near wish damn damn damn wish damn damn damn near near near wish,100,obscene,2011
60,597,jay sean,down,6cmm1LMvZdB5zsCwX5BjqE,77,,0.727,0.68,2.0,-4.498,1.0,0.0286,0.0101,0.0,0.0821,0.728,132.012,pop,baby fall oughta know tonight night wanna lose control leave cause night away come great escape baby worry lonely fall need worry baby baby fall come bring body awayay turn place private getaway leave cause night away come great escape away baby worry lonely fall need worry baby baby fall like suppose get like temperature cause zero degree cold overfreeze girl overseas miss america soldier fightin girl battlefield look like baby cupid send arrows leave indefinitely probably honestly like economy baby worry lonely fall need worry baby baby fall,89,sadness,2009
61,607,dream theater,pull me under,5CPXR6lDTvngxtmMZxnWmC,59,,0.532,0.941,9.0,-9.025,1.0,0.0465,0.000579,0.0527,0.15,0.278,102.198,rock,lose cloud roll roll arrows seas increase fall world spin world spin send future past breath leave watch sparrow fall give mean today tomorrow seven live father sure afraid world spin world keep spin lyric commercial,36,world/life,1992
